Image Link,Name of movie,Year of release,Certificate,Runtime (min),Genre,Rating,MetaScore,Votes,Grosses,Description,Director,Stars
"https://m.media-amazon.com/images/M/MV5BMTIzNjA4OTM0OV5BMl5BanBnXkFtZTcwMDgwODkzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Deck the Halls,2006,PG,93,"Comedy, Family",5,28,"30,874",$35.09M,Two neighbors have it out after one of them decorates his house for the holidays so brightly that it can be seen from space.,John Whitesell,"Matthew Broderick, Danny DeVito, Kristin Chenoweth, Kristin Davis"
"https://m.media-amazon.com/images/M/MV5BYmNmNzBjYTQtYzU1YS00NmMyLWJkNDUtNGY0NmI0OTQzMTM2XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_UY209_CR7,0,140,209_AL_.jpg",Thuppakki,2012,U,165,"Action, Thriller",8.1,^^^^^^,"36,290",*****,An army captain is on a mission to track down and destroy a terrorist gang and deactivate the sleeper cells under its command.,A.R. Murugadoss,"Joseph Vijay, Kajal Aggarwal, Vidyut Jammwal, Sathyan"
"https://m.media-amazon.com/images/M/MV5BNmEyY2ExYTMtN2VmNi00MTMwLWE3MmQtZDM1NDAxNDdhZDRlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Adam's Rib,1949,N/A,101,"Comedy, Romance",7.4,87,"22,453",*****,Domestic and professional tensions mount when a husband and wife work as opposing lawyers in a case involving a woman who shot her husband.,George Cukor,"Spencer Tracy, Katharine Hepburn, Judy Holliday, Tom Ewell"
"https://m.media-amazon.com/images/M/MV5BMTExMzcwODc5NDBeQTJeQWpwZ15BbWU3MDQ2MzU2NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Sound of My Voice,2011,R,87,"Drama, Mystery, Sci-Fi",6.6,67,"22,600",$0.41M,Two documentary filmmakers attempt to penetrate a cult who worships a woman who claims to be from the future.,Zal Batmanglij,"Christopher Denham, Nicole Vicius, Brit Marling, Davenia McFadden"
"https://m.media-amazon.com/images/M/MV5BY2VjZTkxYzYtMTQwZC00YWU1LWFlNWUtMDlhYWExMmFiY2RmXkEyXkFqcGdeQXVyNzA5MzkyOTM@._V1_UY209_CR1,0,140,209_AL_.jpg",White Fang,I) (1991,U,107,"Adventure, Drama, Family",6.7,62,"21,854",$34.79M,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,Randal Kleiser,"Ethan Hawke, Klaus Maria Brandauer, Jed, Seymour Cassel"
"https://m.media-amazon.com/images/M/MV5BOWQ3MzIwZTMtMjBmYS00MjIzLWIzYmEtMWJjYjYyM2ZiNjQyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Klute,1971,A,114,"Crime, Mystery, Thriller",7.1,81,"28,452",$17.44M,A small-town detective searching for a missing man has only one lead: a connection with a New York prostitute.,Alan J. Pakula,"Jane Fonda, Donald Sutherland, Charles Cioffi, Roy Scheider"
"https://m.media-amazon.com/images/M/MV5BMTIyNjIwOTI1MF5BMl5BanBnXkFtZTcwMTQ1NTU3MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Miracle at St. Anna,2008,R,160,"Action, Drama, War",6.1,37,"18,990",$7.92M,"Set in 1944 Italy, the story of four black American soldiers who get trapped in a Tuscan village during WWII.",Spike Lee,"Derek Luke, Michael Ealy, Laz Alonso, Omar Benson Miller"
"https://m.media-amazon.com/images/M/MV5BNzM5MTM2OTgzOF5BMl5BanBnXkFtZTcwNzc4NTUzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Sam gang 2,2004,R,126,Horror,6.9,66,"20,540",$0.08M,An Asian cross-cultural trilogy of horror films from accomplished indie directors.,"Directors:Fruit Chan, Park Chan-wook, Takashi Miike","Bai Ling, Lee Byung-hun, Kyoko Hasegawa, Pauline Lau"
"https://m.media-amazon.com/images/M/MV5BMTc2MTI0MzI5Ml5BMl5BanBnXkFtZTcwNzkzNjQ4OA@@._V1_UY209_CR3,0,140,209_AL_.jpg",Quartet,2012,PG-13,98,"Comedy, Drama, Music",6.8,64,"20,830",$18.39M,"At a home for retired musicians, the annual concert to celebrate Composer Giuseppe Verdi's birthday is disrupted by the arrival of Jean (Dame Maggie Smith), an eternal diva and the former wife of one of the residents.",Dustin Hoffman,"Maggie Smith, Michael Gambon, Billy Connolly, Tom Courtenay"
"https://m.media-amazon.com/images/M/MV5BMTg3MDQxMzg2OF5BMl5BanBnXkFtZTgwNDY5NTY3MzE@._V1_UX140_CR0,0,140,209_AL_.jpg",Black Narcissus,1947,N/A,101,Drama,7.7,86,"26,604",*****,"A group of nuns struggle to establish a convent in the Himalayas, while isolation, extreme weather, altitude, and culture clashes all conspire to drive the well-intentioned missionaries mad.","Directors:Michael Powell, Emeric Pressburger","Deborah Kerr, David Farrar, Flora Robson, Jenny Laird"
"https://m.media-amazon.com/images/M/MV5BMjQzNTUwNDU0OV5BMl5BanBnXkFtZTgwNzU5NTAwODE@._V1_UX140_CR0,0,140,209_AL_.jpg",The Boss,2016,UA,99,Comedy,5.4,40,"47,991",$63.29M,"A titan of industry is sent to prison after she's caught insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",Ben Falcone,"Melissa McCarthy, Kristen Bell, Peter Dinklage, Ella Anderson"
"https://m.media-amazon.com/images/M/MV5BY2UwN2E0ZGItYmM3NC00ODVkLTkxOGItNGQ1NDMxMDdiMjQ0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX140_CR0,0,140,209_AL_.jpg",Picture Perfect,1997,PG-13,101,"Comedy, Drama, Romance",5.5,44,"21,045",$31.06M,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",Glenn Gordon Caron,"Jennifer Aniston, Jay Mohr, Kevin Bacon, Olympia Dukakis"
"https://m.media-amazon.com/images/M/MV5BNzhiMTQxYzMtOWI4NS00NWJiLWE5MDMtMmIzNjMxODNjZjBlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY209_CR1,0,140,209_AL_.jpg",Red Rock West,1993,U,98,"Crime, Drama, Thriller",7,79,"24,086",$2.50M,"Upon arriving to a small town, a drifter is mistaken for a hitman, but when the real hitman arrives, complications ensue.",John Dahl,"Nicolas Cage, Dennis Hopper, Lara Flynn Boyle, Craig Reay"
"https://m.media-amazon.com/images/M/MV5BNTUxNzU1NzE1Nl5BMl5BanBnXkFtZTcwNTQ0MTE2Nw@@._V1_UY209_CR3,0,140,209_AL_.jpg",Hick,2011,R,99,"Comedy, Drama",5.5,28,"20,544",*****,A Nebraska teen gets more than she bargained for when she sets out for the bright lights of Las Vegas.,Derick Martini,"Chloë Grace Moretz, Blake Lively, Rory Culkin, Eddie Redmayne"
"https://m.media-amazon.com/images/M/MV5BOTY5ZjZkZjYtYTY5Ny00ZGY5LTliNjYtYzRlY2UwYjY1MDlkXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UY209_CR0,0,140,209_AL_.jpg",Killer's Kiss,1955,N/A,67,"Crime, Drama, Film-Noir",6.6,^^^^^^,"25,289",*****,"Ready to catch a train to his hometown, a washed-up boxer tells us about the strange and twisty events that happened to him the past couple of days.",Stanley Kubrick,"Frank Silvera, Irene Kane, Jamie Smith, Jerry Jarrett"
"https://m.media-amazon.com/images/M/MV5BMjEwMzA5Nzk2Ml5BMl5BanBnXkFtZTgwMDM2NzE4MTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Earth to Echo,2014,PG,91,"Adventure, Family, Sci-Fi",5.7,53,"19,533",$38.92M,"After receiving a bizarre series of encrypted messages, a group of kids embark on an adventure with an alien who needs their help.",Dave Green,"Teo Halm, Astro, Reese Hartwig, Ella Wahlestedt"
"https://m.media-amazon.com/images/M/MV5BMTkzNDIxNzE5OF5BMl5BanBnXkFtZTgwODMxMTExNTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Good Kill,2014,R,102,"Drama, Thriller, War",6.4,63,"24,618",$0.32M,A family man begins to question the ethics of his job as a drone pilot.,Andrew Niccol,"Ethan Hawke, January Jones, Zoë Kravitz, Fatima El Bahraouy"
"https://m.media-amazon.com/images/M/MV5BMTc2MTk4MTk4Nl5BMl5BanBnXkFtZTcwMzgzOTY2Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Diary of a Wimpy Kid: Dog Days,2012,PG,94,"Comedy, Family",6.3,54,"28,480",$49.01M,"School's out. Summer vacation is on. However, Greg may not have the best summer vacation ever. What could go wrong?",David Bowers,"Zachary Gordon, Robert Capron, Devon Bostick, Steve Zahn"
"https://m.media-amazon.com/images/M/MV5BMTM3MzIwMzQwM15BMl5BanBnXkFtZTcwNDA5ODY2Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Bad Ass,2012,R,90,"Action, Comedy, Crime",5.4,^^^^^^,"19,535",*****,A Vietnam veteran who becomes a local hero after saving a man from attackers on a city bus decides to take action when his best friend is murdered and the police show little interest in solving the crime.,Craig Moss,"Danny Trejo, Charles S. Dutton, Ron Perlman, Patrick Fabian"
"https://m.media-amazon.com/images/M/MV5BMDAzY2NhOGYtNDdjZC00NTI3LWJjNDItMTlmNmE3NTkyOTI0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Get Over It,2001,PG-13,87,"Comedy, Romance",5.7,52,"19,679",$11.58M,A high school senior's girlfriend breaks up with him. His friends try to make him think of something else. His friend's sister Kelly helps him with the school musical. Spending time with Kelly has an effect.,Tommy O'Haver,"Kirsten Dunst, Ben Foster, Melissa Sagemiller, Sisqó"
"https://m.media-amazon.com/images/M/MV5BZWE4MTVjYTEtMmQ0NC00YjhkLTg3ODAtYTVlMzZhZjY3YjE2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",Alice Doesn't Live Here Anymore,1974,A,112,"Drama, Romance",7.3,78,"25,802",$18.60M,"A recently widowed woman is on the road with her precocious young son, determined to make a new life for herself as a singer.",Martin Scorsese,"Ellen Burstyn, Kris Kristofferson, Mia Bendixsen, Alfred Lutter III"
"https://m.media-amazon.com/images/M/MV5BMTk2MTEwOTcwOF5BMl5BanBnXkFtZTgwMDEzMjM2MjE@._V1_UY209_CR0,0,140,209_AL_.jpg",Død snø 2,2014,R,100,"Action, Comedy, Fantasy",6.8,59,"26,042",*****,"Still on the run from a group of Nazi zombies, a man seeks the aid of a group of American zombie enthusiasts, and discovers new techniques for fighting the zombies.",Tommy Wirkola,"Geir Vegar Hoel, Ørjan Gamst, Martin Starr, Jocelyn DeBoer"
"https://m.media-amazon.com/images/M/MV5BMjI0MzU3MTM1Ml5BMl5BanBnXkFtZTgwOTk2MjQ0MDE@._V1_UY209_CR2,0,140,209_AL_.jpg",Krrish 3,2013,U,152,"Action, Adventure, Sci-Fi",5.3,^^^^^^,"24,486",$2.19M,"Krrish and his scientist father must save the world and their own family from an evil man named Kaal and his gang of mutants, led by the ruthless Kaya.",Rakesh Roshan,"Hrithik Roshan, Vivek Oberoi, Priyanka Chopra Jonas, Kangana Ranaut"
"https://m.media-amazon.com/images/M/MV5BMTIwMDQyNjQzNl5BMl5BanBnXkFtZTcwMjEwODI0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Are We Done Yet?,2007,PG,92,"Comedy, Family",4.3,36,"22,151",$49.63M,"Newlyweds Nick and Suzanne Persons decide to move to the suburbs to provide a better life for their two kids, Lindsey and Kevin. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business.",Steve Carr,"Ice Cube, Nia Long, John C. McGinley, Aleisha Allen"
"https://m.media-amazon.com/images/M/MV5BMGEwYmNlNjktOWNmMi00MTgzLWFmNjQtODQzM2UzMGJkZDI3XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",My Man Godfrey,1936,N/A,94,"Comedy, Drama, Romance",8,82,"25,668",*****,A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.,Gregory La Cava,"William Powell, Carole Lombard, Alice Brady, Gail Patrick"
"https://m.media-amazon.com/images/M/MV5BMTIwYTdmZWEtOGZhMS00NTg4LTgwN2EtODFhOTBjNWFlZWI3XkEyXkFqcGdeQXVyMTA1MzE1MjA4._V1_UX140_CR0,0,140,209_AL_.jpg",Hababam Sinifi Sinifta Kaldi,1975,N/A,91,Comedy,8.9,^^^^^^,"24,179",*****,A young and beautiful female teacher starts working in an all boys high school.,Ertem Egilmez,"Kemal Sunal, Münir Özkul, Semra Özdamar, Adile Nasit"
"https://m.media-amazon.com/images/M/MV5BYTllODYwZjktZDEzYi00ZDZkLWFjZWMtMGVkYzc4NTczNzI0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Dr. T & the Women,2000,R,122,"Comedy, Drama, Romance",4.7,64,"20,047",$13.11M,A wealthy gynecologist's ideal life is thrown into turmoil when the women closest to him begin to affect his life in unexpecting ways.,Robert Altman,"Richard Gere, Helen Hunt, Farrah Fawcett, Laura Dern"
"https://m.media-amazon.com/images/M/MV5BMjgxMjQzZDYtNTk4NS00N2FhLWI5ZGQtM2ViOWNlNjYzODdhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",Marty,1955,N/A,90,"Drama, Romance",7.7,82,"26,004",*****,A middle-aged butcher and a school teacher who have given up on the idea of love meet at a dance and fall for each other.,Delbert Mann,"Ernest Borgnine, Betsy Blair, Esther Minciotti, Augusta Ciolli"
"https://m.media-amazon.com/images/M/MV5BYzBlYTJkMGQtYzQ4MS00Zjk3LTk4MmEtYTZiNTEzNmRlMjUxXkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_UY209_CR0,0,140,209_AL_.jpg",Winnie the Pooh,2011,N/A,63,"Animation, Adventure, Comedy",7.1,74,"27,282",$26.69M,"While searching for honey, Pooh and his friends embark on an adventure to find Eeyore's missing tail and rescue Christopher Robin from an unknown monster called The Backson.","Directors:Stephen J. Anderson, Don Hall","Jim Cummings, Craig Ferguson, John Cleese, Bud Luckey"
"https://m.media-amazon.com/images/M/MV5BMTk5NjkyNzEwOV5BMl5BanBnXkFtZTcwODc5NDI1MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Underdog,2007,PG,100,"Action, Adventure, Comedy",4.8,37,"22,358",$43.76M,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.,Frederik Du Chau,"Peter Dinklage, Jason Lee, Amy Adams, Jim Belushi"
"https://m.media-amazon.com/images/M/MV5BYmNjODYxOTMtNTBhMS00MmVhLWFiODUtYzYxMDA1MzNmZTEyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",The Object of My Affection,1998,R,111,"Comedy, Drama, Romance",6,51,"21,062",$29.11M,"A pregnant New York City social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",Nicholas Hytner,"Jennifer Aniston, Paul Rudd, Kali Rocha, Lena Cardwell"
"https://m.media-amazon.com/images/M/MV5BNWRhYzgyMmMtYjM0MC00NWI2LTg1YjAtMDhkN2QyNTM0OWNkXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UY209_CR8,0,140,209_AL_.jpg",Faces in the Crowd,2011,R,103,"Crime, Drama, Mystery",5.7,^^^^^^,"19,847",*****,"A horror-thriller centered on a woman living with ""face-blindness"" after surviving a serial killer's attack. As she lives with her condition, one in which facial features change each time she loses sight of them, the killer closes in.",Julien Magnat,"Milla Jovovich, Julian McMahon, David Atrakchi, Michael Shanks"
"https://m.media-amazon.com/images/M/MV5BNjQwM2Y3ODQtYjExMi00OGIwLWFhZWYtNDY0ZDM4ZTk1MzU1XkEyXkFqcGdeQXVyNjE5NTc2OTQ@._V1_UY209_CR5,0,140,209_AL_.jpg",Tres metros sobre el cielo,2010,N/A,118,"Action, Drama, Romance",6.8,^^^^^^,"28,005",*****,A privileged woman and a reckless man fall in love despite their different social classes.,Fernando González Molina,"Mario Casas, María Valverde, Álvaro Cervantes, Marina Salas"
"https://m.media-amazon.com/images/M/MV5BZjFkOTkyYzMtNWM1My00OGY3LTlhZmYtM2I0ZDNmMjVhY2RhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY209_CR7,0,140,209_AL_.jpg",Les aventures extraordinaires d'Adèle Blanc-Sec,2010,PG,107,"Action, Adventure, Comedy",6.3,^^^^^^,"22,104",*****,"An adventure set in the early part of the 20th century and focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.",Luc Besson,"Louise Bourgoin, Mathieu Amalric, Gilles Lellouche, Jean-Paul Rouve"
"https://m.media-amazon.com/images/M/MV5BNTM3M2Q0ZDgtZTE5Ny00MGNmLWJjNjYtY2RkOGJkY2Y3ODE3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX140_CR0,0,140,209_AL_.jpg",I'm Still Here,I) (2010,R,108,"Comedy, Drama, Music",6.2,48,"23,465",$0.41M,Documents Joaquin Phoenix's transition from the acting world to a career as an aspiring rapper.,Casey Affleck,"Joaquin Phoenix, Antony Langdon, Carey Perloff, Larry McHale"
"https://m.media-amazon.com/images/M/MV5BMDZjODAzMmQtNGNkZC00MmYzLWEzNDUtNGY1ZjhmMTM1MTFhXkEyXkFqcGdeQXVyNTQxMzIzMDc@._V1_UY209_CR5,0,140,209_AL_.jpg",Sap ji sang ciu,2012,U,122,"Action, Adventure, Comedy",6,29,"24,013",*****,A man searches the world for a set of mystic artifacts. The twelve bronze heads of the animals from the Chinese zodiac.,Jackie Chan,"Jackie Chan, Shu Qi, Xingtong Yao, Sang-woo Kwon"
"https://m.media-amazon.com/images/M/MV5BOTVkMmE1YWUtM2QwZi00OTJhLWIyYzMtOWQwNmI2MzE2NzE0XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Only You,1994,U,109,"Comedy, Romance",6.5,^^^^^^,"24,589",$20.04M,"As a teen, Faith was told that her destiny is a man named Damon Bradley. Years later - Faith is about to marry another man - a Damon Bradley calls to wish them all the best. Faith blows off the wedding and follows Damon to Italy.",Norman Jewison,"Marisa Tomei, Robert Downey Jr., Bonnie Hunt, Joaquim de Almeida"
"https://m.media-amazon.com/images/M/MV5BYzNmN2UzNTAtNmZkMS00MmI3LThhNzEtNjI1YjJlN2JiZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Mystery Science Theater 3000: The Movie,1996,PG-13,73,"Comedy, Drama, Fantasy",7.2,65,"18,738",$1.01M,Mike Nelson and his robot companions watch and give their comments about This Island Earth (1955).,Jim Mallon,"Trace Beaulieu, Michael J. Nelson, Jim Mallon, Kevin Murphy"
"https://m.media-amazon.com/images/M/MV5BM2FiNzM1NzgtYzJmYi00NzRjLWFmYzktMzI1M2FlMWYzYjVhXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX140_CR0,0,140,209_AL_.jpg",Human Nature,2001,R,96,"Comedy, Drama",6.4,56,"18,708",$0.70M,"A woman is in love with a man in love with another woman, and all three have designs on a young man raised as an ape.",Michel Gondry,"Tim Robbins, Patricia Arquette, Rhys Ifans, Ken Magee"
"https://m.media-amazon.com/images/M/MV5BZWIyN2FmNmQtYzU1Ni00YjIzLWIyNmEtNGQwNjNjY2RmYjVmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg",2 Days in the Valley,1996,R,104,"Comedy, Crime, Thriller",6.5,56,"21,275",$11.11M,48 hours of intersecting lives and crimes in Los Angeles.,John Herzfeld,"Teri Hatcher, Jeff Daniels, Danny Aiello, Charlize Theron"
"https://m.media-amazon.com/images/M/MV5BNmE3MjM4MGMtYmZiMi00MzU4LTk1YWMtMjI1YmRmNDc2MjdlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",The Year of Living Dangerously,1982,U,115,"Drama, Romance, War",7.1,65,"22,383",$10.28M,A young Australian reporter tries to navigate the political turmoil of Indonesia during the rule of President Sukarno with the help of a diminutive photographer.,Peter Weir,"Mel Gibson, Sigourney Weaver, Linda Hunt, Bembol Roco"
"https://m.media-amazon.com/images/M/MV5BNTUzYzQzMGQtNTYyNS00NmUzLThmZmUtMmIyNjQzNDU4YWYwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY209_CR0,0,140,209_AL_.jpg",The Flintstones in Viva Rock Vegas,2000,UA,90,"Comedy, Family, Romance",3.7,27,"24,848",$35.27M,"In this live-action prequel to The Flintstones (1994), the Flintstones and the Rubbles go on a trip to Rock Vegas, where Wilma Slaghoople is pursued by playboy Chip Rockefeller.",Brian Levant,"Mark Addy, Stephen Baldwin, Kristen Johnston, Jane Krakowski"
"https://m.media-amazon.com/images/M/MV5BNmQ0OTMxNDYtOTYzMS00NDM0LWJlNDAtOGM0OGYyYjQwN2YyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg",Lifeforce,1985,Not Rated,101,"Action, Horror, Mystery",6.1,50,"28,040",$11.60M,"A race of space vampires arrives in London and infects the populace, beginning an apocalyptic descent into chaos.",Tobe Hooper,"Steve Railsback, Mathilda May, Peter Firth, Frank Finlay"
"https://m.media-amazon.com/images/M/MV5BMTg0MjUwNDM0MF5BMl5BanBnXkFtZTcwOTc1MTYxNQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",The Ledge,2011,R,101,"Drama, Romance, Thriller",6.5,34,"20,131",$0.01M,"A police officer looks to talk down a young man lured by his lover's husband to the ledge of a high rise, where he has one hour to contemplate a fateful decision.",Matthew Chapman,"Charlie Hunnam, Terrence Howard, Patrick Wilson, Liv Tyler"
"https://m.media-amazon.com/images/M/MV5BMTY4NzI0MDgxOF5BMl5BanBnXkFtZTcwODU4MDE2Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Bel Ami,2012,A,102,"Crime, Drama, History",5.4,42,"19,078",$0.12M,A chronicle of a young man's rise to power in Paris via his manipulation of the city's wealthiest and most influential women.,"Directors:Declan Donnellan, Nick Ormerod","Robert Pattinson, Uma Thurman, Kristin Scott Thomas, Christina Ricci"
"https://m.media-amazon.com/images/M/MV5BMTgyNjIyNjE1NV5BMl5BanBnXkFtZTcwODU2NTgyNA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Love and Other Impossible Pursuits,2009,R,119,Drama,6.3,37,"19,576",$0.02M,The story of a woman dealing with her infant daughter's death while trying to keep her marriage and her relationship with her stepson.,Don Roos,"Natalie Portman, Scott Cohen, Lisa Kudrow, Charlie Tahan"
"https://m.media-amazon.com/images/M/MV5BMjA5NzM5OTcxMF5BMl5BanBnXkFtZTcwMTExMjAzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",De battre mon coeur s'est arrêté,2005,N/A,108,"Crime, Drama, Music",7.2,75,"20,261",$1.02M,"Will Thomas still lead a life of crime and cruelty, just like his thuggish father, or will he pursue his dream of becoming a pianist?",Jacques Audiard,"Romain Duris, Aure Atika, Emmanuelle Devos, Niels Arestrup"
"https://m.media-amazon.com/images/M/MV5BMWRhMTY4NTgtYTljZi00ZGQzLWE3NWMtMmNjNzRkZmUyZjIyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",The Fly,1958,A,94,"Drama, Horror, Sci-Fi",7.1,62,"24,794",$3.00M,A scientist has a horrific accident when he tries to use his newly invented teleportation device.,Kurt Neumann,"David Hedison, Patricia Owens, Vincent Price, Herbert Marshall"
